Index,X (m),Y (m),Z (m),Distance (m),Power (dBm),Phase (deg)
429,1.74819,-13.6136,2.5,23.7027,-82.49,3.06264
430,2.24819,-13.6136,2.5,23.7513,-86.8334,7.37627
431,2.74819,-13.6136,2.5,23.8102,-81.7,61.525
432,3.24819,-13.6136,2.5,23.8795,-79.1461,-85.549
433,3.74819,-13.6136,2.5,23.959,-78.5825,103.383
434,4.24819,-13.6136,2.5,24.0487,-78.1693,58.7025
435,4.74819,-13.6136,2.5,24.1483,-80.3354,104.212
436,5.24819,-13.6136,2.5,24.2579,-81.7836,113.492
437,5.74819,-13.6136,2.5,24.3772,-89.4231,-109.29
438,6.24819,-13.6136,2.5,24.5062,-80.8792,139.411
439,6.74819,-13.6136,2.5,24.6446,-94.3283,33.7291
440,7.24819,-13.6136,2.5,24.7924,-89.3719,130.41
441,7.74819,-13.6136,2.5,24.9492,-91.9535,-73.4173
442,8.24819,-13.6136,2.5,25.1151,-89.68,36.599
443,8.74819,-13.6136,2.5,25.2898,-88.7186,-25.2498
444,9.24819,-13.6136,2.5,25.4731,-250.0,0.0
445,-27.2518,-13.1136,2.5,35.5011,-250.0,0.0
446,-26.7518,-13.1136,2.5,35.1231,-126.37,-6.61604
447,-26.2518,-13.1136,2.5,34.7482,-111.086,125.64
448,-25.7518,-13.1136,2.5,34.3765,-109.29,-88.6423
449,-25.2518,-13.1136,2.5,34.008,-155.712,157.94
450,-24.7518,-13.1136,2.5,33.643,-107.287,125.236
451,-24.2518,-13.1136,2.5,33.2814,-250.0,0.0
452,-23.7518,-13.1136,2.5,32.9235,-106.686,-128.732
453,-23.2518,-13.1136,2.5,32.5693,-146.747,146.216
454,-22.7518,-13.1136,2.5,32.219,-107.87,-142.579
455,-22.2518,-13.1136,2.5,31.8727,-119.473,-114.912
456,-21.7518,-13.1136,2.5,31.5305,-111.427,82.2023
457,-21.2518,-13.1136,2.5,31.1926,-250.0,0.0
458,-20.7518,-13.1136,2.5,30.8591,-116.667,36.63
459,-20.2518,-13.1136,2.5,30.5301,-250.0,0.0
460,-19.7518,-13.1136,2.5,30.2058,-117.441,7.57787
461,-19.2518,-13.1136,2.5,29.8863,-250.0,0.0
462,-18.7518,-13.1136,2.5,29.5719,-250.0,0.0
463,-18.2518,-13.1136,2.5,29.2626,-114.173,21.3284
464,-17.7518,-13.1136,2.5,28.9587,-115.696,121.225
465,-17.2518,-13.1136,2.5,28.6602,-250.0,0.0
466,-16.7518,-13.1136,2.5,28.3675,-109.114,39.0433
467,-16.2518,-13.1136,2.5,28.0805,-112.695,43.6414
468,-15.7518,-13.1136,2.5,27.7996,-106.054,-159.104
469,-15.2518,-13.1136,2.5,27.525,-108.563,15.5467
470,-14.7518,-13.1136,2.5,27.2567,-108.395,140.316
471,-14.2518,-13.1136,2.5,26.995,-106.123,-105.853
472,-13.7518,-13.1136,2.5,26.7401,-104.718,-15.9524
473,-13.2518,-13.1136,2.5,26.4923,-104.575,58.5945
474,-12.7518,-13.1136,2.5,26.2515,-98.901,69.9262
475,-12.2518,-13.1136,2.5,26.0182,-98.2955,142.086
476,-11.7518,-13.1136,2.5,25.7925,-99.628,147.229
477,-11.2518,-13.1136,2.5,25.5745,-95.9086,115.232
478,-10.7518,-13.1136,2.5,25.3645,-101.389,150.474
479,-10.2518,-13.1136,2.5,25.1627,-103.666,86.1524
480,-9.75181,-13.1136,2.5,24.9693,-106.465,-142.935
481,-9.25181,-13.1136,2.5,24.7845,-111.439,-161.573
482,-8.75181,-13.1136,2.5,24.6084,-118.587,41.1947
483,-8.25181,-13.1136,2.5,24.4413,-119.179,17.4863
484,-7.75181,-13.1136,2.5,24.2834,-128.32,-92.67
485,-7.25181,-13.1136,2.5,24.1347,-89.4187,74.9179
486,-6.75181,-13.1136,2.5,23.9956,-91.3598,78.456
487,-6.25181,-13.1136,2.5,23.8662,-93.7192,-153.2
488,-5.75181,-13.1136,2.5,23.7465,-82.4384,123.277
489,-5.25181,-13.1136,2.5,23.6369,-83.1023,47.6413
490,-4.75181,-13.1136,2.5,23.5373,-82.7086,44.3663
491,-4.25181,-13.1136,2.5,23.448,-82.4978,89.7155
492,-3.75181,-13.1136,2.5,23.3691,-84.1411,-164.75
493,-3.25181,-13.1136,2.5,23.3006,-83.4706,13.4245
494,-2.75181,-13.1136,2.5,23.2426,-84.1971,-109.078
495,-2.25181,-13.1136,2.5,23.1953,-81.8818,-179.455
496,-1.75181,-13.1136,2.5,23.1588,-80.148,129.635
497,-1.25181,-13.1136,2.5,23.1329,-79.4687,174.616
498,-0.751808,-13.1136,2.5,23.1179,-92.5437,-129.615
499,-0.251808,-13.1136,2.5,23.1136,-80.9193,29.2993
500,0.248192,-13.1136,2.5,23.1202,-77.8476,-176.566
501,0.748192,-13.1136,2.5,23.1376,-80.421,60.2103
502,1.24819,-13.1136,2.5,23.1657,-101.122,-46.1889
503,1.74819,-13.1136,2.5,23.2046,-81.0969,-86.902
504,2.24819,-13.1136,2.5,23.2542,-79.2323,-82.2569
505,2.74819,-13.1136,2.5,23.3144,-78.9916,-18.755
506,3.24819,-13.1136,2.5,23.3852,-86.9451,124.995
507,3.74819,-13.1136,2.5,23.4664,-78.4964,-62.9102
508,4.24819,-13.1136,2.5,23.5579,-79.1936,164.385
509,4.74819,-13.1136,2.5,23.6596,-80.8383,161.325
510,5.24819,-13.1136,2.5,23.7715,-83.8101,112.24
511,5.74819,-13.1136,2.5,23.8932,-89.7538,-156.942
512,6.24819,-13.1136,2.5,24.0248,-81.214,-5.22969
513,6.74819,-13.1136,2.5,24.166,-82.3101,7.52387
514,7.24819,-13.1136,2.5,24.3166,-84.3662,-147.183
515,7.74819,-13.1136,2.5,24.4765,-82.0938,-7.72371
516,8.24819,-13.1136,2.5,24.6456,-87.2018,-4.6129
517,8.74819,-13.1136,2.5,24.8236,-88.7838,-172.837
518,9.24819,-13.1136,2.5,25.0103,-250.0,0.0
519,-27.2518,-12.6136,2.5,35.1777,-250.0,0.0
520,-26.7518,-12.6136,2.5,34.7961,-166.835,-139.23
521,-26.2518,-12.6136,2.5,34.4177,-118.834,-78.8412
522,-25.7518,-12.6136,2.5,34.0423,-250.0,0.0
523,-25.2518,-12.6136,2.5,33.6702,-144.402,31.9578
524,-24.7518,-12.6136,2.5,33.3015,-109.383,86.4701
525,-24.2518,-12.6136,2.5,32.9362,-250.0,0.0
526,-23.7518,-12.6136,2.5,32.5745,-106.488,-41.7612
527,-23.2518,-12.6136,2.5,32.2164,-250.0,0.0
528,-22.7518,-12.6136,2.5,31.8622,-106.617,58.3562
529,-22.2518,-12.6136,2.5,31.512,-148.214,-36.2213
530,-21.7518,-12.6136,2.5,31.1659,-104.08,61.138
531,-21.2518,-12.6136,2.5,30.8239,-154.238,13.7089
532,-20.7518,-12.6136,2.5,30.4864,-111.299,-86.0754
533,-20.2518,-12.6136,2.5,30.1533,-250.0,0.0
534,-19.7518,-12.6136,2.5,29.8249,-122.756,7.83071
535,-19.2518,-12.6136,2.5,29.5014,-250.0,0.0
536,-18.7518,-12.6136,2.5,29.1828,-116.066,179.792
537,-18.2518,-12.6136,2.5,28.8693,-119.88,-1.20834
538,-17.7518,-12.6136,2.5,28.5612,-115.164,54.1037
539,-17.2518,-12.6136,2.5,28.2585,-108.456,-126.967
540,-16.7518,-12.6136,2.5,27.9616,-110.04,41.4097
541,-16.2518,-12.6136,2.5,27.6704,-103.9,176.795
542,-15.7518,-12.6136,2.5,27.3853,-111.382,-70.1603
543,-15.2518,-12.6136,2.5,27.1065,-104.726,83.9769
544,-14.7518,-12.6136,2.5,26.834,-106.462,161.187
545,-14.2518,-12.6136,2.5,26.5682,-119.377,114.912
546,-13.7518,-12.6136,2.5,26.3092,-104.25,-70.6681
547,-13.2518,-12.6136,2.5,26.0572,-102.486,-36.5112
548,-12.7518,-12.6136,2.5,25.8124,-98.983,23.3753
549,-12.2518,-12.6136,2.5,25.5751,-109.525,36.4279
550,-11.7518,-12.6136,2.5,25.3454,-106.725,49.8076
551,-11.2518,-12.6136,2.5,25.1235,-99.5094,59.2784
552,-10.7518,-12.6136,2.5,24.9097,-99.0327,167.221
553,-10.2518,-12.6136,2.5,24.7042,-100.645,123.906
554,-9.75181,-12.6136,2.5,24.5072,-104.788,-74.0762
555,-9.25181,-12.6136,2.5,24.3189,-109.354,-66.5225
556,-8.75181,-12.6136,2.5,24.1394,-112.658,168.237
557,-8.25181,-12.6136,2.5,23.969,-139.816,-155.665
558,-7.75181,-12.6136,2.5,23.8079,-145.856,132.999
559,-7.25181,-12.6136,2.5,23.6563,-90.4288,91.9554
560,-6.75181,-12.6136,2.5,23.5144,-92.0309,41.369
561,-6.25181,-12.6136,2.5,23.3823,-94.8081,117.215
562,-5.75181,-12.6136,2.5,23.2601,-83.5854,103.106
563,-5.25181,-12.6136,2.5,23.1482,-82.8295,95.6256
564,-4.75181,-12.6136,2.5,23.0465,-82.5973,155.648
565,-4.25181,-12.6136,2.5,22.9553,-82.925,-107.087
566,-3.75181,-12.6136,2.5,22.8746,-84.2925,61.3258
567,-3.25181,-12.6136,2.5,22.8047,-81.833,-84.9233
568,-2.75181,-12.6136,2.5,22.7455,-82.9717,-167.647
569,-2.25181,-12.6136,2.5,22.6972,-82.3225,133.544
570,-1.75181,-12.6136,2.5,22.6598,-83.1417,142.493
571,-1.25181,-12.6136,2.5,22.6333,-91.1329,-154.531
572,-0.751808,-12.6136,2.5,22.618,-85.9758,-74.7298
573,-0.251808,-12.6136,2.5,22.6136,-89.4603,-16.4936
574,0.248192,-12.6136,2.5,22.6203,-79.6482,-160.942
575,0.748192,-12.6136,2.5,22.6381,-79.8801,11.039
576,1.24819,-12.6136,2.5,22.6669,-81.8033,-86.8886
577,1.74819,-12.6136,2.5,22.7066,-80.7217,-117.504
578,2.24819,-12.6136,2.5,22.7573,-85.8607,167.046
579,2.74819,-12.6136,2.5,22.8188,-86.1547,-138.325
580,3.24819,-12.6136,2.5,22.8911,-79.3714,-88.401
581,3.74819,-12.6136,2.5,22.974,-81.3061,106.4
582,4.24819,-12.6136,2.5,23.0675,-78.4171,-84.4983
583,4.74819,-12.6136,2.5,23.1714,-80.7295,168.34
584,5.24819,-12.6136,2.5,23.2856,-85.8553,48.1624
585,5.74819,-12.6136,2.5,23.4099,-92.519,133.202
586,6.24819,-12.6136,2.5,23.5441,-82.3062,79.2291
587,6.74819,-12.6136,2.5,23.6882,-94.644,73.0088
588,7.24819,-12.6136,2.5,23.8419,-81.1087,-172.998
589,7.74819,-12.6136,2.5,24.005,-82.2856,162.807
590,8.24819,-12.6136,2.5,24.1773,-84.4704,64.9744
591,8.74819,-12.6136,2.5,24.3587,-86.5456,-160.003
592,9.24819,-12.6136,2.5,24.5489,-250.0,0.0
593,-27.2518,-12.1136,2.5,34.8583,-250.0,0.0
594,-26.7518,-12.1136,2.5,34.4733,-250.0,0.0
595,-26.2518,-12.1136,2.5,34.0912,-132.937,146.457
596,-25.7518,-12.1136,2.5,33.7123,-250.0,0.0
597,-25.2518,-12.1136,2.5,33.3365,-120.397,79.3196
598,-24.7518,-12.1136,2.5,32.964,-122.964,-84.0659
599,-24.2518,-12.1136,2.5,32.5949,-250.0,0.0
600,-23.7518,-12.1136,2.5,32.2294,-109.507,-99.2213
601,-23.2518,-12.1136,2.5,31.8675,-112.881,-112.949
602,-22.7518,-12.1136,2.5,31.5093,-107.091,130.924
603,-22.2518,-12.1136,2.5,31.1551,-250.0,0.0
604,-21.7518,-12.1136,2.5,30.805,-106.427,-113.075
605,-21.2518,-12.1136,2.5,30.459,-250.0,0.0
606,-20.7518,-12.1136,2.5,30.1173,-107.444,-119.123
607,-20.2518,-12.1136,2.5,29.7802,-152.853,-174.203
608,-19.7518,-12.1136,2.5,29.4476,-111.171,105.628
609,-19.2518,-12.1136,2.5,29.1199,-118.058,54.6168
610,-18.7518,-12.1136,2.5,28.797,-112.671,-123.769
611,-18.2518,-12.1136,2.5,28.4794,-250.0,0.0
612,-17.7518,-12.1136,2.5,28.167,-112.696,-127.159
613,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518
614,-16.7518,-12.1136,2.5,27.5588,-124.603,59.2886
615,-16.2518,-12.1136,2.5,27.2633,-107.292,-157.453
616,-15.7518,-12.1136,2.5,26.9739,-107.082,-43.8166
617,-15.2518,-12.1136,2.5,26.6908,-105.88,63.5175
618,-14.7518,-12.1136,2.5,26.414,-105.037,88.9004
619,-14.2518,-12.1136,2.5,26.1439,-102.625,133.786
620,-13.7518,-12.1136,2.5,25.8807,-103.729,145.619
621,-13.2518,-12.1136,2.5,25.6244,-124.089,-34.6466
622,-12.7518,-12.1136,2.5,25.3755,-106.086,76.563
623,-12.2518,-12.1136,2.5,25.134,-106.392,141.852
624,-11.7518,-12.1136,2.5,24.9003,-108.382,48.4096
625,-11.2518,-12.1136,2.5,24.6744,-114.955,-171.044
626,-10.7518,-12.1136,2.5,24.4567,-97.784,161.091
627,-10.2518,-12.1136,2.5,24.2474,-100.679,148.644
628,-9.75181,-12.1136,2.5,24.0466,-103.748,-8.22148
629,-9.25181,-12.1136,2.5,23.8546,-106.936,19.7537
630,-8.75181,-12.1136,2.5,23.6716,-116.195,-78.2185
631,-8.25181,-12.1136,2.5,23.4979,-134.054,4.57159
632,-7.75181,-12.1136,2.5,23.3336,-147.157,-100.313
633,-7.25181,-12.1136,2.5,23.1788,-90.4728,93.1906
634,-6.75181,-12.1136,2.5,23.0339,-92.7811,-2.39999
635,-6.25181,-12.1136,2.5,22.899,-96.0371,20.1063
636,-5.75181,-12.1136,2.5,22.7743,-83.2532,77.3284
637,-5.25181,-12.1136,2.5,22.66,-83.1184,129.278
638,-4.75181,-12.1136,2.5,22.5561,-83.6172,-108.887
639,-4.25181,-12.1136,2.5,22.4629,-83.7272,48.1538
640,-3.75181,-12.1136,2.5,22.3805,-82.4604,-85.6848
641,-3.25181,-12.1136,2.5,22.309,-83.8802,163.121
642,-2.75181,-12.1136,2.5,22.2484,-82.7502,105.632
643,-2.25181,-12.1136,2.5,22.199,-82.3739,95.8798
644,-1.75181,-12.1136,2.5,22.1608,-82.8992,111.463
645,-1.25181,-12.1136,2.5,22.1338,-84.2174,-144.906
646,-0.751808,-12.1136,2.5,22.1181,-81.9344,-115.305
647,-0.251808,-12.1136,2.5,22.1136,-91.5537,57.9989
648,0.248192,-12.1136,2.5,22.1205,-90.5961,-139.995
649,0.748192,-12.1136,2.5,22.1387,-79.1453,24.627
650,1.24819,-12.1136,2.5,22.1681,-91.3418,-114.449
651,1.74819,-12.1136,2.5,22.2087,-86.5958,-174.712
652,2.24819,-12.1136,2.5,22.2605,-82.1561,116.297
653,2.74819,-12.1136,2.5,22.3234,-86.5149,176.77
654,3.24819,-12.1136,2.5,22.3973,-83.1262,-175.337
655,3.74819,-12.1136,2.5,22.4821,-81.7902,176.401
656,4.24819,-12.1136,2.5,22.5776,-80.5063,16.2303
657,4.74819,-12.1136,2.5,22.6837,-83.4648,-147.636
658,5.24819,-12.1136,2.5,22.8003,-85.4999,25.7889
659,5.74819,-12.1136,2.5,22.9272,-86.6149,9.14101
660,6.24819,-12.1136,2.5,23.0643,-82.5273,66.659
661,6.74819,-12.1136,2.5,23.2113,-96.2692,-178.566
662,7.24819,-12.1136,2.5,23.3681,-82.0886,-51.1013
663,7.74819,-12.1136,2.5,23.5345,-81.1661,-74.4026
664,8.24819,-12.1136,2.5,23.7103,-79.0865,11.276
665,8.74819,-12.1136,2.5,23.8952,-83.1906,7.17826
666,9.24819,-12.1136,2.5,24.0891,-250.0,0.0
667,-27.2518,-11.6136,2.5,34.5433,-250.0,0.0
668,-26.7518,-11.6136,2.5,34.1547,-119.039,-102.162
669,-26.2518,-11.6136,2.5,33.769,-117.695,-121.863
670,-25.7518,-11.6136,2.5,33.3864,-117.678,-162.181
671,-25.2518,-11.6136,2.5,33.0069,-135.927,-76.3802
672,-24.7518,-11.6136,2.5,32.6307,-113.341,48.035
673,-24.2518,-11.6136,2.5,32.2578,-111.992,-55.5592
674,-23.7518,-11.6136,2.5,31.8884,-115.895,87.4526
675,-23.2518,-11.6136,2.5,31.5226,-250.0,0.0
676,-22.7518,-11.6136,2.5,31.1605,-109.668,74.227
677,-22.2518,-11.6136,2.5,30.8023,-250.0,0.0
678,-21.7518,-11.6136,2.5,30.448,-107.005,-46.9302
679,-21.2518,-11.6136,2.5,30.098,-250.0,0.0
680,-20.7518,-11.6136,2.5,29.7522,-106.235,75.3115
681,-20.2518,-11.6136,2.5,29.4108,-106.478,90.0691
682,-19.7518,-11.6136,2.5,29.074,-104.018,76.2505
683,-19.2518,-11.6136,2.5,28.742,-111.614,-100.052
684,-18.7518,-11.6136,2.5,28.4149,-110.262,5.60175
685,-18.2518,-11.6136,2.5,28.0929,-109.767,173.078
686,-17.7518,-11.6136,2.5,27.7761,-108.795,-30.1301
687,-17.2518,-11.6136,2.5,27.4648,-105.81,68.2791
688,-16.7518,-11.6136,2.5,27.1592,-102.879,155.874
689,-16.2518,-11.6136,2.5,26.8594,-105.241,-170.874
690,-15.7518,-11.6136,2.5,26.5656,-102.287,-106.68
691,-15.2518,-11.6136,2.5,26.278,-102.96,-79.9376
692,-14.7518,-11.6136,2.5,25.9969,-104.617,-30.3464
693,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99
694,-13.7518,-11.6136,2.5,25.4548,-112.71,151.025
695,-13.2518,-11.6136,2.5,25.1942,-138.365,-153.089
696,-12.7518,-11.6136,2.5,24.941,-104.268,98.5618
697,-12.2518,-11.6136,2.5,24.6953,-107.099,107.334
698,-11.7518,-11.6136,2.5,24.4573,-111.584,-3.27257
699,-11.2518,-11.6136,2.5,24.2273,-115.913,98.0226
700,-10.7518,-11.6136,2.5,24.0056,-97.5568,143.847
701,-10.2518,-11.6136,2.5,23.7923,-99.646,175.277
702,-9.75181,-11.6136,2.5,23.5876,-103.018,53.5315
703,-9.25181,-11.6136,2.5,23.3919,-107.479,119.577
704,-8.75181,-11.6136,2.5,23.2052,-114.286,39.5122
705,-8.25181,-11.6136,2.5,23.028,-129.562,154.676
706,-7.75181,-11.6136,2.5,22.8603,-89.7258,14.5975
707,-7.25181,-11.6136,2.5,22.7023,-91.0977,85.0023
708,-6.75181,-11.6136,2.5,22.5544,-93.0206,-65.4126
709,-6.25181,-11.6136,2.5,22.4166,-97.2695,-85.6022
710,-5.75181,-11.6136,2.5,22.2892,-107.103,45.3954
711,-5.25181,-11.6136,2.5,22.1723,-82.2642,147.835
712,-4.75181,-11.6136,2.5,22.0661,-84.091,-30.7101
713,-4.25181,-11.6136,2.5,21.9708,-82.6271,-163.286
714,-3.75181,-11.6136,2.5,21.8866,-81.89,101.694
715,-3.25181,-11.6136,2.5,21.8134,-81.9913,62.1282
716,-2.75181,-11.6136,2.5,21.7515,-83.0101,48.7363
717,-2.25181,-11.6136,2.5,21.701,-81.9585,65.2041
718,-1.75181,-11.6136,2.5,21.6619,-81.695,101.592
719,-1.25181,-11.6136,2.5,21.6343,-82.9483,175.311
720,-0.751808,-11.6136,2.5,21.6182,-80.7578,-102.153
721,-0.251808,-11.6136,2.5,21.6136,-78.7508,52.7341
722,0.248192,-11.6136,2.5,21.6207,-87.9364,-150.569
723,0.748192,-11.6136,2.5,21.6392,-85.7407,57.9674
724,1.24819,-11.6136,2.5,21.6693,-84.0966,-154.296
725,1.74819,-11.6136,2.5,21.7109,-81.2036,170.407
726,2.24819,-11.6136,2.5,21.7639,-81.7213,54.5557
727,2.74819,-11.6136,2.5,21.8282,-84.4116,-9.91529
728,3.24819,-11.6136,2.5,21.9038,-79.947,9.09771
729,3.74819,-11.6136,2.5,21.9904,-80.8999,28.8362
730,4.24819,-11.6136,2.5,22.0881,-78.2931,30.4217
731,4.74819,-11.6136,2.5,22.1966,-90.4157,165.386
732,5.24819,-11.6136,2.5,22.3157,-83.427,-78.8979
733,5.74819,-11.6136,2.5,22.4454,-80.5625,-155.782
734,6.24819,-11.6136,2.5,22.5854,-91.6114,91.1025
735,6.74819,-11.6136,2.5,22.7355,-84.2348,171.289
736,7.24819,-11.6136,2.5,22.8956,-98.8861,-98.0765
737,7.74819,-11.6136,2.5,23.0654,-87.6031,-52.647
738,8.24819,-11.6136,2.5,23.2447,-84.5967,-84.6229
739,8.74819,-11.6136,2.5,23.4333,-92.3657,84.1774
740,9.24819,-11.6136,2.5,23.631,-250.0,0.0
741,-27.2518,-11.1136,2.5,34.2327,-250.0,0.0
742,-26.7518,-11.1136,2.5,33.8405,-110.565,-19.6156
743,-26.2518,-11.1136,2.5,33.4512,-250.0,0.0
744,-25.7518,-11.1136,2.5,33.0649,-112.34,110.015
745,-25.2518,-11.1136,2.5,32.6817,-123.1,-6.50498
746,-24.7518,-11.1136,2.5,32.3017,-250.0,0.0
747,-24.2518,-11.1136,2.5,31.9249,-135.499,64.6222
748,-23.7518,-11.1136,2.5,31.5516,-165.268,61.8289
749,-23.2518,-11.1136,2.5,31.1819,-250.0,0.0
750,-22.7518,-11.1136,2.5,30.8158,-116.962,-111.162
751,-22.2518,-11.1136,2.5,30.4535,-250.0,0.0
752,-21.7518,-11.1136,2.5,30.0952,-109.874,-113.247
753,-21.2518,-11.1136,2.5,29.7409,-250.0,0.0
754,-20.7518,-11.1136,2.5,29.3909,-110.205,158.211
755,-20.2518,-11.1136,2.5,29.0453,-107.969,-179.467
756,-19.7518,-11.1136,2.5,28.7043,-105.908,-96.513
757,-19.2518,-11.1136,2.5,28.3679,-105.06,-35.2034
758,-18.7518,-11.1136,2.5,28.0365,-106.933,-157.275
759,-18.2518,-11.1136,2.5,27.71,-102.654,-135.134
760,-17.7518,-11.1136,2.5,27.3889,-110.108,-7.01312
761,-17.2518,-11.1136,2.5,27.0731,-104.168,45.1696
762,-16.7518,-11.1136,2.5,26.763,-125.312,-147.511
763,-16.2518,-11.1136,2.5,26.4587,-100.347,104.936
764,-15.7518,-11.1136,2.5,26.1604,-104.941,138.983
765,-15.2518,-11.1136,2.5,25.8683,-112.819,-129.415
766,-14.7518,-11.1136,2.5,25.5827,-117.682,121.432
767,-14.2518,-11.1136,2.5,25.3037,-111.906,40.5365
768,-13.7518,-11.1136,2.5,25.0316,-113.834,14.784
769,-13.2518,-11.1136,2.5,24.7666,-101.823,-9.73193
770,-12.7518,-11.1136,2.5,24.509,-105.622,113.572
771,-12.2518,-11.1136,2.5,24.2589,-107.956,85.5016
772,-11.7518,-11.1136,2.5,24.0166,-111.896,-62.81
773,-11.2518,-11.1136,2.5,23.7824,-117.26,20.7202
774,-10.7518,-11.1136,2.5,23.5564,-97.5309,122.557
775,-10.2518,-11.1136,2.5,23.339,-99.1571,-174.837
776,-9.75181,-11.1136,2.5,23.1303,-102.154,91.4829
777,-9.25181,-11.1136,2.5,22.9307,-107.578,-163.638
778,-8.75181,-11.1136,2.5,22.7403,-112.484,152.016
779,-8.25181,-11.1136,2.5,22.5593,-125.85,-62.3779
780,-7.75181,-11.1136,2.5,22.3881,-90.1508,45.1458
781,-7.25181,-11.1136,2.5,22.2268,-91.6862,65.2782
782,-6.75181,-11.1136,2.5,22.0757,-93.8323,-135.116
783,-6.25181,-11.1136,2.5,21.9349,-99.4748,169.678
784,-5.75181,-11.1136,2.5,21.8047,-110.957,-108.38
785,-5.25181,-11.1136,2.5,21.6852,-82.9152,155.31
786,-4.75181,-11.1136,2.5,21.5766,-82.4377,41.8754
787,-4.25181,-11.1136,2.5,21.4792,-82.3983,-28.4718
788,-3.75181,-11.1136,2.5,21.393,-82.436,-62.6755
789,-3.25181,-11.1136,2.5,21.3181,-82.2925,-71.0379
790,-2.75181,-11.1136,2.5,21.2548,-82.191,-48.375
791,-2.25181,-11.1136,2.5,21.2031,-82.7901,4.20839
792,-1.75181,-11.1136,2.5,21.163,-83.144,92.5445
793,-1.25181,-11.1136,2.5,21.1348,-81.254,175.515
794,-0.751808,-11.1136,2.5,21.1183,-82.2182,-62.1351
795,-0.251808,-11.1136,2.5,21.1136,-79.6193,75.8168
796,0.248192,-11.1136,2.5,21.1208,-78.8874,-130.459
797,0.748192,-11.1136,2.5,21.1398,-89.2585,25.7299
798,1.24819,-11.1136,2.5,21.1707,-84.6631,-100.477
799,1.74819,-11.1136,2.5,21.2132,-90.723,82.0863
800,2.24819,-11.1136,2.5,21.2675,-77.9688,-29.3812
801,2.74819,-11.1136,2.5,21.3333,-81.1394,-132.877
802,3.24819,-11.1136,2.5,21.4106,-87.2386,154.83
803,3.74819,-11.1136,2.5,21.4992,-83.3059,149.483
804,4.24819,-11.1136,2.5,21.5991,-86.3035,161.825
805,4.74819,-11.1136,2.5,21.71,-77.945,166.138
806,5.24819,-11.1136,2.5,21.8318,-78.158,-118.96
807,5.74819,-11.1136,2.5,21.9643,-81.9713,58.1951
808,6.24819,-11.1136,2.5,22.1074,-95.8136,-46.906
809,6.74819,-11.1136,2.5,22.2607,-92.2714,-69.881
810,7.24819,-11.1136,2.5,22.4242,-85.2562,40.4372
811,7.74819,-11.1136,2.5,22.5975,-93.4955,-127.032
812,8.24819,-11.1136,2.5,22.7805,-86.9873,132.116
813,8.74819,-11.1136,2.5,22.9729,-86.1106,-154.042
814,9.24819,-11.1136,2.5,23.1745,-250.0,0.0
815,-27.2518,-10.6136,2.5,33.9266,-250.0,0.0
816,-26.7518,-10.6136,2.5,33.5308,-108.697,-107.078
817,-26.2518,-10.6136,2.5,33.1379,-250.0,0.0
818,-25.7518,-10.6136,2.5,32.7479,-109.481,70.8469
819,-25.2518,-10.6136,2.5,32.3609,-111.563,108.603
820,-24.7518,-10.6136,2.5,31.9771,-250.0,0.0
821,-24.2518,-10.6136,2.5,31.5965,-119.875,114.103
822,-23.7518,-10.6136,2.5,31.2192,-250.0,0.0
823,-23.2518,-10.6136,2.5,30.8455,-250.0,0.0
824,-22.7518,-10.6136,2.5,30.4754,-118.864,90.3299
825,-22.2518,-10.6136,2.5,30.109,-250.0,0.0
826,-21.7518,-10.6136,2.5,29.7465,-110.635,89.8887
827,-21.2518,-10.6136,2.5,29.3881,-111.049,-80.3248
828,-20.7518,-10.6136,2.5,29.0338,-110.133,58.2892
829,-20.2518,-10.6136,2.5,28.6839,-101.994,-155.794
830,-19.7518,-10.6136,2.5,28.3385,-100.814,-39.7008
831,-19.2518,-10.6136,2.5,27.9978,-106.125,39.4601
832,-18.7518,-10.6136,2.5,27.6619,-101.823,110.543
833,-18.2518,-10.6136,2.5,27.331,-103.329,166.937
834,-17.7518,-10.6136,2.5,27.0053,-105.33,103.31
835,-17.2518,-10.6136,2.5,26.685,-105.745,-37.2771
836,-16.7518,-10.6136,2.5,26.3703,-100.892,-58.2497
837,-16.2518,-10.6136,2.5,26.0614,-133.586,54.6149
838,-15.7518,-10.6136,2.5,25.7585,-111.337,175.433
839,-15.2518,-10.6136,2.5,25.4619,-116.026,-128.677
840,-14.7518,-10.6136,2.5,25.1716,-110.039,-178.669
841,-14.2518,-10.6136,2.5,24.888,-115.611,-86.5157
842,-13.7518,-10.6136,2.5,24.6113,-116.239,128.749
843,-13.2518,-10.6136,2.5,24.3418,-103.65,22.1396
844,-12.7518,-10.6136,2.5,24.0796,-105.27,108.476
845,-12.2518,-10.6136,2.5,23.825,-108.824,57.4111
846,-11.7518,-10.6136,2.5,23.5782,-112.501,-119.382
847,-11.2518,-10.6136,2.5,23.3396,-118.37,-95.272
848,-10.7518,-10.6136,2.5,23.1093,-96.9085,93.628
849,-10.2518,-10.6136,2.5,22.8877,-98.687,-169.295
850,-9.75181,-10.6136,2.5,22.6748,-101.309,132.032
851,-9.25181,-10.6136,2.5,22.4711,-105.193,-85.0475
852,-8.75181,-10.6136,2.5,22.2768,-111.145,-112.167
853,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905
