N,X,Y,Angle,Power (dBm)
1.0,-27.2518,-16.1136,-170,-250.0
2.0,-26.7518,-16.1136,-170,-250.0
3.0,-26.2518,-16.1136,-170,-250.0
4.0,-25.7518,-16.1136,-170,-250.0
5.0,-25.2518,-16.1136,-170,-250.0
6.0,-24.7518,-16.1136,-170,-250.0
7.0,-24.2518,-16.1136,-170,-250.0
8.0,-23.7518,-16.1136,-170,-250.0
9.0,-23.2518,-16.1136,-170,-250.0
10.0,-22.7518,-16.1136,-170,-250.0
11.0,-22.2518,-16.1136,-170,-250.0
12.0,-21.7518,-16.1136,-170,-250.0
13.0,-21.2518,-16.1136,-170,-250.0
14.0,-20.7518,-16.1136,-170,-250.0
15.0,-20.2518,-16.1136,-170,-250.0
16.0,-19.7518,-16.1136,-170,-250.0
17.0,-19.2518,-16.1136,-170,-250.0
18.0,-18.7518,-16.1136,-170,-250.0
19.0,-18.2518,-16.1136,-170,-250.0
20.0,-17.7518,-16.1136,-170,-250.0
21.0,-17.2518,-16.1136,-170,-250.0
22.0,-16.7518,-16.1136,-170,-250.0
23.0,-16.2518,-16.1136,-170,-250.0
24.0,-15.7518,-16.1136,-170,-250.0
25.0,-15.2518,-16.1136,-170,-250.0
26.0,-14.7518,-16.1136,-170,-250.0
27.0,-14.2518,-16.1136,-170,-250.0
28.0,-13.7518,-16.1136,-170,-250.0
29.0,-13.2518,-16.1136,-170,-250.0
30.0,-12.7518,-16.1136,-170,-250.0
31.0,-12.2518,-16.1136,-170,-250.0
32.0,-11.7518,-16.1136,-170,-250.0
33.0,-11.2518,-16.1136,-170,-250.0
34.0,-10.7518,-16.1136,-170,-250.0
35.0,-10.2518,-16.1136,-170,-250.0
36.0,-9.75181,-16.1136,-170,-250.0
37.0,-9.25181,-16.1136,-170,-250.0
38.0,-8.75181,-16.1136,-170,-250.0
39.0,-8.25181,-16.1136,-170,-250.0
40.0,-7.75181,-16.1136,-170,-250.0
41.0,-7.25181,-16.1136,-170,-250.0
42.0,-6.75181,-16.1136,-170,-250.0
43.0,-6.25181,-16.1136,-170,-250.0
44.0,-5.75181,-16.1136,-170,-250.0
45.0,-5.25181,-16.1136,-170,-250.0
46.0,-4.75181,-16.1136,-170,-250.0
47.0,-4.25181,-16.1136,-170,-250.0
48.0,-3.75181,-16.1136,-170,-250.0
49.0,-3.25181,-16.1136,-170,-250.0
50.0,-2.75181,-16.1136,-170,-250.0
51.0,-2.25181,-16.1136,-170,-250.0
52.0,-1.75181,-16.1136,-170,-250.0
53.0,-1.25181,-16.1136,-170,-250.0
54.0,-0.751808,-16.1136,-170,-250.0
55.0,-0.251808,-16.1136,-170,-250.0
56.0,0.248192,-16.1136,-170,-250.0
57.0,0.748192,-16.1136,-170,-250.0
58.0,1.24819,-16.1136,-170,-250.0
59.0,1.74819,-16.1136,-170,-250.0
60.0,2.24819,-16.1136,-170,-250.0
61.0,2.74819,-16.1136,-170,-250.0
62.0,3.24819,-16.1136,-170,-250.0
63.0,3.74819,-16.1136,-170,-250.0
64.0,4.24819,-16.1136,-170,-250.0
65.0,4.74819,-16.1136,-170,-250.0
66.0,5.24819,-16.1136,-170,-250.0
67.0,5.74819,-16.1136,-170,-250.0
68.0,6.24819,-16.1136,-170,-250.0
69.0,6.74819,-16.1136,-170,-250.0
70.0,7.24819,-16.1136,-170,-250.0
71.0,7.74819,-16.1136,-170,-250.0
72.0,8.24819,-16.1136,-170,-250.0
73.0,8.74819,-16.1136,-170,-250.0
74.0,9.24819,-16.1136,-170,-250.0
75.0,-27.2518,-15.6136,-170,-250.0
76.0,-26.7518,-15.6136,-133,-98.7992
77.0,-26.2518,-15.6136,-143,-95.5547
78.0,-25.7518,-15.6136,-142,-94.838
79.0,-25.2518,-15.6136,-141,-95.2087
80.0,-24.7518,-15.6136,-139,-94.9338
81.0,-24.2518,-15.6136,-138,-95.0775
82.0,-23.7518,-15.6136,-136,-94.8889
83.0,-23.2518,-15.6136,-135,-95.2728
84.0,-22.7518,-15.6136,-133,-94.8203
85.0,-22.2518,-15.6136,-148,-92.5424
86.0,-21.7518,-15.6136,-146,-92.9004
87.0,-21.2518,-15.6136,-145,-92.2749
88.0,-20.7518,-15.6136,-144,-92.5637
89.0,-20.2518,-15.6136,-142,-92.5383
90.0,-19.7518,-15.6136,-141,-92.309
91.0,-19.2518,-15.6136,-139,-92.7214
92.0,-18.7518,-15.6136,-153,-91.6672
93.0,-18.2518,-15.6136,-152,-91.0145
94.0,-17.7518,-15.6136,-151,-90.8182
95.0,-17.2518,-15.6136,-153,-91.1119
96.0,-16.7518,-15.6136,-152,-90.4913
97.0,-16.2518,-15.6136,-147,-91.3126
98.0,-15.7518,-15.6136,-146,-91.397
99.0,-15.2518,-15.6136,-160,-90.3661
100.0,-14.7518,-15.6136,-159,-90.0405
101.0,-14.2518,-15.6136,-158,-90.0086
102.0,-13.7518,-15.6136,-157,-90.173
103.0,-13.2518,-15.6136,-156,-90.6139
104.0,-12.7518,-15.6136,-154,-90.3147
105.0,-12.2518,-15.6136,-153,-90.0425
106.0,-11.7518,-15.6136,-152,-86.603
107.0,-11.2518,-15.6136,-150,-87.5403
108.0,-10.7518,-15.6136,-169,-87.8128
109.0,-10.2518,-15.6136,-152,-89.2153
110.0,-9.75181,-15.6136,-166,-89.536
111.0,-9.25181,-15.6136,-9,-89.2431
112.0,-8.75181,-15.6136,-164,-90.2844
113.0,-8.25181,-15.6136,-163,-88.9362
114.0,-7.75181,-15.6136,-167,-87.0982
115.0,-7.25181,-15.6136,-166,-87.9508
116.0,-6.75181,-15.6136,-170,-84.4139
117.0,-6.25181,-15.6136,56,-80.8367
118.0,-5.75181,-15.6136,-1,-81.3621
119.0,-5.25181,-15.6136,4,-81.4427
120.0,-4.75181,-15.6136,4,-82.4283
121.0,-4.25181,-15.6136,41,-84.9897
122.0,-3.75181,-15.6136,-170,-250.0
123.0,-3.25181,-15.6136,-170,-250.0
124.0,-2.75181,-15.6136,-170,-250.0
125.0,-2.25181,-15.6136,-170,-250.0
126.0,-1.75181,-15.6136,-170,-250.0
127.0,-1.25181,-15.6136,-170,-250.0
128.0,-0.751808,-15.6136,-170,-250.0
129.0,-0.251808,-15.6136,-170,-250.0
130.0,0.248192,-15.6136,-170,-250.0
131.0,0.748192,-15.6136,-170,-250.0
132.0,1.24819,-15.6136,-170,-250.0
133.0,1.74819,-15.6136,-170,-250.0
134.0,2.24819,-15.6136,-170,-250.0
135.0,2.74819,-15.6136,-170,-250.0
136.0,3.24819,-15.6136,-170,-250.0
137.0,3.74819,-15.6136,-170,-250.0
138.0,4.24819,-15.6136,18,-82.3629
139.0,4.74819,-15.6136,18,-84.6213
140.0,5.24819,-15.6136,-3,-80.2091
141.0,5.74819,-15.6136,-3,-80.1931
142.0,6.24819,-15.6136,-2,-86.1472
143.0,6.74819,-15.6136,7,-81.4633
144.0,7.24819,-15.6136,9,-83.2396
145.0,7.74819,-15.6136,7,-86.6114
146.0,8.24819,-15.6136,9,-87.8665
147.0,8.74819,-15.6136,10,-86.9257
148.0,9.24819,-15.6136,-170,-250.0
149.0,-27.2518,-15.1136,-170,-250.0
150.0,-26.7518,-15.1136,-135,-99.4321
151.0,-26.2518,-15.1136,-127,-99.5382
152.0,-25.7518,-15.1136,-143,-97.0244
153.0,-25.2518,-15.1136,-142,-95.6014
154.0,-24.7518,-15.1136,-142,-96.2481
155.0,-24.2518,-15.1136,-139,-95.5126
156.0,-23.7518,-15.1136,-139,-96.7091
157.0,-23.2518,-15.1136,-136,-95.5063
158.0,-22.7518,-15.1136,-147,-94.7351
159.0,-22.2518,-15.1136,-147,-93.4541
160.0,-21.7518,-15.1136,-149,-93.1223
161.0,-21.2518,-15.1136,-146,-92.6237
162.0,-20.7518,-15.1136,-143,-93.1331
163.0,-20.2518,-15.1136,-145,-93.0239
164.0,-19.7518,-15.1136,-142,-92.6282
165.0,-19.2518,-15.1136,-142,-93.2559
166.0,-18.7518,-15.1136,-139,-92.5394
167.0,-18.2518,-15.1136,-153,-90.8617
168.0,-17.7518,-15.1136,-150,-91.5969
169.0,-17.2518,-15.1136,-152,-91.2162
170.0,-16.7518,-15.1136,-151,-91.6206
171.0,-16.2518,-15.1136,-148,-91.8739
172.0,-15.7518,-15.1136,-148,-91.2398
173.0,-15.2518,-15.1136,-145,-91.1204
174.0,-14.7518,-15.1136,-158,-90.772
175.0,-14.2518,-15.1136,-162,-90.5581
176.0,-13.7518,-15.1136,-159,-90.2181
177.0,-13.2518,-15.1136,-158,-89.9854
178.0,-12.7518,-15.1136,-155,-90.0107
179.0,-12.2518,-15.1136,-152,-88.7638
180.0,-11.7518,-15.1136,-156,-87.8449
181.0,-11.2518,-15.1136,-151,-87.6082
182.0,-10.7518,-15.1136,-152,-89.193
183.0,-10.2518,-15.1136,-170,-87.2259
184.0,-9.75181,-15.1136,-151,-89.1739
185.0,-9.25181,-15.1136,-168,-87.9528
186.0,-8.75181,-15.1136,-162,-88.9075
187.0,-8.25181,-15.1136,-168,-88.5576
188.0,-7.75181,-15.1136,-164,-87.5912
189.0,-7.25181,-15.1136,-169,-89.1406
190.0,-6.75181,-15.1136,-120,-84.575
191.0,-6.25181,-15.1136,-120,-79.174
192.0,-5.75181,-15.1136,-123,-80.3915
193.0,-5.25181,-15.1136,-124,-77.7712
194.0,-4.75181,-15.1136,-122,-78.8458
195.0,-4.25181,-15.1136,-129,-78.5748
196.0,-3.75181,-15.1136,-129,-79.4711
197.0,-3.25181,-15.1136,80,-79.0223
198.0,-2.75181,-15.1136,74,-77.165
199.0,-2.25181,-15.1136,82,-78.2214
200.0,-1.75181,-15.1136,61,-79.0532
201.0,-1.25181,-15.1136,58,-76.8661
202.0,-0.751808,-15.1136,68,-78.6433
203.0,-0.251808,-15.1136,-109,-77.2932
204.0,0.248192,-15.1136,68,-77.2268
205.0,0.748192,-15.1136,64,-78.993
206.0,1.24819,-15.1136,26,-77.6037
207.0,1.74819,-15.1136,54,-77.2261
208.0,2.24819,-15.1136,53,-78.193
209.0,2.74819,-15.1136,30,-77.6551
210.0,3.24819,-15.1136,41,-78.5782
211.0,3.74819,-15.1136,54,-77.6302
212.0,4.24819,-15.1136,49,-78.3981
213.0,4.74819,-15.1136,49,-77.6179
214.0,5.24819,-15.1136,54,-81.2206
215.0,5.74819,-15.1136,59,-80.1021
216.0,6.24819,-15.1136,56,-79.3645
217.0,6.74819,-15.1136,58,-87.674
218.0,7.24819,-15.1136,56,-83.0985
219.0,7.74819,-15.1136,11,-86.5648
220.0,8.24819,-15.1136,5,-88.8536
221.0,8.74819,-15.1136,9,-87.2796
222.0,9.24819,-15.1136,-170,-250.0
223.0,-27.2518,-14.6136,-170,-250.0
224.0,-26.7518,-14.6136,-135,-101.092
225.0,-26.2518,-14.6136,-130,-99.7769
226.0,-25.7518,-14.6136,-134,-98.5259
227.0,-25.2518,-14.6136,-135,-99.0122
228.0,-24.7518,-14.6136,-141,-97.6987
229.0,-24.2518,-14.6136,-143,-98.3008
230.0,-23.7518,-14.6136,-138,-97.4837
231.0,-23.2518,-14.6136,-144,-96.159
232.0,-22.7518,-14.6136,-136,-97.7594
233.0,-22.2518,-14.6136,-148,-93.6579
234.0,-21.7518,-14.6136,-148,-97.2945
235.0,-21.2518,-14.6136,-137,-96.5039
236.0,-20.7518,-14.6136,-145,-93.5869
237.0,-20.2518,-14.6136,-147,-96.3994
238.0,-19.7518,-14.6136,-140,-94.5185
239.0,-19.2518,-14.6136,-142,-94.1331
240.0,-18.7518,-14.6136,-137,-94.4977
241.0,-18.2518,-14.6136,-152,-93.7623
242.0,-17.7518,-14.6136,-152,-91.1299
243.0,-17.2518,-14.6136,-153,-93.5803
244.0,-16.7518,-14.6136,-133,-92.7561
245.0,-16.2518,-14.6136,-148,-91.6224
246.0,-15.7518,-14.6136,-148,-92.2543
247.0,-15.2518,-14.6136,-159,-91.7271
248.0,-14.7518,-14.6136,-160,-90.1417
249.0,-14.2518,-14.6136,-160,-90.3775
250.0,-13.7518,-14.6136,-161,-90.4394
251.0,-13.2518,-14.6136,-141,-90.7847
252.0,-12.7518,-14.6136,-154,-90.4199
253.0,-12.2518,-14.6136,-153,-90.2126
254.0,-11.7518,-14.6136,-156,-89.3612
255.0,-11.2518,-14.6136,-150,-87.2938
256.0,-10.7518,-14.6136,-155,-88.8712
257.0,-10.2518,-14.6136,-150,-87.3304
258.0,-9.75181,-14.6136,-170,-87.569
259.0,-9.25181,-14.6136,-167,-89.4146
260.0,-8.75181,-14.6136,-166,-87.8224
261.0,-8.25181,-14.6136,-165,-88.5204
262.0,-7.75181,-14.6136,-123,-89.7298
263.0,-7.25181,-14.6136,-124,-87.7346
264.0,-6.75181,-14.6136,-122,-84.0574
265.0,-6.25181,-14.6136,-126,-77.2021
266.0,-5.75181,-14.6136,-129,-78.4911
267.0,-5.25181,-14.6136,-136,-79.0632
268.0,-4.75181,-14.6136,-142,-79.3586
269.0,-4.25181,-14.6136,-129,-77.8759
270.0,-3.75181,-14.6136,-131,-77.9863
271.0,-3.25181,-14.6136,-124,-77.7775
272.0,-2.75181,-14.6136,74,-77.9621
273.0,-2.25181,-14.6136,50,-77.8328
274.0,-1.75181,-14.6136,77,-78.8492
275.0,-1.25181,-14.6136,58,-77.8304
276.0,-0.751808,-14.6136,76,-77.2078
277.0,-0.251808,-14.6136,44,-78.0221
278.0,0.248192,-14.6136,59,-78.6161
279.0,0.748192,-14.6136,9,-77.3415
280.0,1.24819,-14.6136,26,-78.3666
281.0,1.74819,-14.6136,52,-76.9062
282.0,2.24819,-14.6136,44,-77.0384
283.0,2.74819,-14.6136,47,-78.2532
284.0,3.24819,-14.6136,52,-77.9509
285.0,3.74819,-14.6136,52,-78.8511
286.0,4.24819,-14.6136,13,-78.5483
287.0,4.74819,-14.6136,43,-80.2001
288.0,5.24819,-14.6136,50,-79.1833
289.0,5.74819,-14.6136,49,-76.5966
290.0,6.24819,-14.6136,53,-78.2094
291.0,6.74819,-14.6136,58,-78.2796
292.0,7.24819,-14.6136,56,-82.9621
293.0,7.74819,-14.6136,8,-87.555
294.0,8.24819,-14.6136,9,-85.1228
295.0,8.74819,-14.6136,11,-85.062
296.0,9.24819,-14.6136,-170,-250.0
297.0,-27.2518,-14.1136,-170,-250.0
298.0,-26.7518,-14.1136,-139,-101.678
299.0,-26.2518,-14.1136,-135,-97.5478
300.0,-25.7518,-14.1136,-137,-97.2953
301.0,-25.2518,-14.1136,-137,-100.708
302.0,-24.7518,-14.1136,-131,-96.6647
303.0,-24.2518,-14.1136,-130,-97.7609
304.0,-23.7518,-14.1136,-143,-95.7741
305.0,-23.2518,-14.1136,-144,-95.2259
306.0,-22.7518,-14.1136,-144,-94.7412
307.0,-22.2518,-14.1136,-141,-94.5711
308.0,-21.7518,-14.1136,-138,-95.0461
309.0,-21.2518,-14.1136,-139,-94.2951
310.0,-20.7518,-14.1136,-146,-95.5651
311.0,-20.2518,-14.1136,-135,-94.2528
312.0,-19.7518,-14.1136,-150,-93.4979
313.0,-19.2518,-14.1136,-148,-93.956
314.0,-18.7518,-14.1136,-131,-94.2331
315.0,-18.2518,-14.1136,-146,-93.3452
316.0,-17.7518,-14.1136,-153,-92.8989
317.0,-17.2518,-14.1136,-151,-92.6551
318.0,-16.7518,-14.1136,-148,-91.7961
319.0,-16.2518,-14.1136,-149,-91.6252
320.0,-15.7518,-14.1136,-162,-91.7047
321.0,-15.2518,-14.1136,-148,-92.8983
322.0,-14.7518,-14.1136,-160,-91.1439
323.0,-14.2518,-14.1136,-158,-90.2646
324.0,-13.7518,-14.1136,-156,-90.5749
325.0,-13.2518,-14.1136,-140,-91.2403
326.0,-12.7518,-14.1136,-156,-89.7857
327.0,-12.2518,-14.1136,-153,-90.1381
328.0,-11.7518,-14.1136,-151,-91.0888
329.0,-11.2518,-14.1136,-155,-87.1133
330.0,-10.7518,-14.1136,-168,-87.3793
331.0,-10.2518,-14.1136,-169,-89.9123
332.0,-9.75181,-14.1136,-169,-88.5495
333.0,-9.25181,-14.1136,-168,-88.4247
334.0,-8.75181,-14.1136,-125,-89.5319
335.0,-8.25181,-14.1136,-125,-88.8674
336.0,-7.75181,-14.1136,-127,-87.7997
337.0,-7.25181,-14.1136,-128,-87.4131
338.0,-6.75181,-14.1136,-130,-82.4119
339.0,-6.25181,-14.1136,-124,-83.454
340.0,-5.75181,-14.1136,-135,-79.0899
341.0,-5.25181,-14.1136,-123,-78.8394
342.0,-4.75181,-14.1136,-130,-78.0236
343.0,-4.25181,-14.1136,-131,-79.2033
344.0,-3.75181,-14.1136,0,-79.2085
345.0,-3.25181,-14.1136,4,-79.4971
346.0,-2.75181,-14.1136,10,-79.0409
347.0,-2.25181,-14.1136,30,-77.6425
348.0,-1.75181,-14.1136,28,-77.178
349.0,-1.25181,-14.1136,57,-77.2677
350.0,-0.751808,-14.1136,63,-78.0346
351.0,-0.251808,-14.1136,23,-78.6466
352.0,0.248192,-14.1136,59,-79.1416
353.0,0.748192,-14.1136,66,-79.5827
354.0,1.24819,-14.1136,9,-78.6924
355.0,1.74819,-14.1136,33,-77.6568
356.0,2.24819,-14.1136,14,-77.3623
357.0,2.74819,-14.1136,67,-77.1912
358.0,3.24819,-14.1136,43,-78.5447
359.0,3.74819,-14.1136,61,-78.2982
360.0,4.24819,-14.1136,43,-79.1636
361.0,4.74819,-14.1136,41,-77.5208
362.0,5.24819,-14.1136,51,-77.6511
363.0,5.74819,-14.1136,47,-76.7291
364.0,6.24819,-14.1136,50,-84.0273
365.0,6.74819,-14.1136,60,-82.5288
366.0,7.24819,-14.1136,52,-80.4321
367.0,7.74819,-14.1136,13,-85.9702
368.0,8.24819,-14.1136,54,-86.3667
369.0,8.74819,-14.1136,14,-86.8281
370.0,9.24819,-14.1136,-170,-250.0
371.0,-27.2518,-13.6136,-170,-250.0
372.0,-26.7518,-13.6136,-112,-98.7906
373.0,-26.2518,-13.6136,-138,-101.342
374.0,-25.7518,-13.6136,-133,-97.341
375.0,-25.2518,-13.6136,-135,-96.637
376.0,-24.7518,-13.6136,-132,-96.0987
377.0,-24.2518,-13.6136,-143,-96.8001
378.0,-23.7518,-13.6136,-144,-93.9509
379.0,-23.2518,-13.6136,-142,-94.3563
380.0,-22.7518,-13.6136,-145,-94.1301
381.0,-22.2518,-13.6136,-143,-93.6595
382.0,-21.7518,-13.6136,-139,-93.723
383.0,-21.2518,-13.6136,-140,-94.6577
384.0,-20.7518,-13.6136,-138,-93.5224
385.0,-20.2518,-13.6136,-135,-93.375
386.0,-19.7518,-13.6136,-148,-93.0999
387.0,-19.2518,-13.6136,-149,-92.896
388.0,-18.7518,-13.6136,-149,-92.658
389.0,-18.2518,-13.6136,-147,-92.6852
390.0,-17.7518,-13.6136,-122,-93.3793
391.0,-17.2518,-13.6136,-143,-92.5765
392.0,-16.7518,-13.6136,-141,-91.0858
393.0,-16.2518,-13.6136,-120,-92.3125
394.0,-15.7518,-13.6136,-140,-92.3042
395.0,-15.2518,-13.6136,-147,-92.7983
396.0,-14.7518,-13.6136,-137,-92.2207
397.0,-14.2518,-13.6136,-159,-90.7753
398.0,-13.7518,-13.6136,-159,-90.4143
399.0,-13.2518,-13.6136,-160,-91.5028
400.0,-12.7518,-13.6136,-156,-89.0782
401.0,-12.2518,-13.6136,-152,-90.7916
402.0,-11.7518,-13.6136,-155,-91.2779
403.0,-11.2518,-13.6136,-153,-88.5425
404.0,-10.7518,-13.6136,-122,-90.1797
405.0,-10.2518,-13.6136,-167,-87.6597
406.0,-9.75181,-13.6136,-166,-89.3518
407.0,-9.25181,-13.6136,-126,-89.3969
408.0,-8.75181,-13.6136,-127,-88.5578
409.0,-8.25181,-13.6136,-129,-87.9757
410.0,-7.75181,-13.6136,-131,-87.1717
411.0,-7.25181,-13.6136,-131,-82.3273
412.0,-6.75181,-13.6136,-135,-82.6173
413.0,-6.25181,-13.6136,-135,-83.6339
414.0,-5.75181,-13.6136,-139,-79.032
415.0,-5.25181,-13.6136,-145,-78.8496
416.0,-4.75181,-13.6136,-143,-77.9823
417.0,-4.25181,-13.6136,-133,-79.4624
418.0,-3.75181,-13.6136,-3,-78.5924
419.0,-3.25181,-13.6136,-145,-78.6809
420.0,-2.75181,-13.6136,38,-79.4463
421.0,-2.25181,-13.6136,40,-77.8221
422.0,-1.75181,-13.6136,35,-79.2801
423.0,-1.25181,-13.6136,34,-79.7953
424.0,-0.751808,-13.6136,25,-79.3104
425.0,-0.251808,-13.6136,35,-77.1486
426.0,0.248192,-13.6136,41,-79.8049
427.0,0.748192,-13.6136,52,-78.7915
428.0,1.24819,-13.6136,52,-79.2873
429.0,1.74819,-13.6136,12,-78.8266
430.0,2.24819,-13.6136,18,-77.786
431.0,2.74819,-13.6136,53,-77.276
432.0,3.24819,-13.6136,40,-77.3584
433.0,3.74819,-13.6136,50,-78.5825
434.0,4.24819,-13.6136,41,-78.1536
435.0,4.74819,-13.6136,20,-77.9754
436.0,5.24819,-13.6136,30,-79.3012
437.0,5.74819,-13.6136,54,-80.0813
438.0,6.24819,-13.6136,43,-77.5911
439.0,6.74819,-13.6136,55,-79.3008
440.0,7.24819,-13.6136,54,-81.7562
441.0,7.74819,-13.6136,60,-82.0487
442.0,8.24819,-13.6136,52,-84.0004
443.0,8.74819,-13.6136,55,-85.0326
444.0,9.24819,-13.6136,-170,-250.0
445.0,-27.2518,-13.1136,-170,-250.0
446.0,-26.7518,-13.1136,-136,-101.804
447.0,-26.2518,-13.1136,-134,-102.105
448.0,-25.7518,-13.1136,-116,-101.898
449.0,-25.2518,-13.1136,-133,-96.9555
450.0,-24.7518,-13.1136,-132,-96.3878
451.0,-24.2518,-13.1136,-131,-97.6464
452.0,-23.7518,-13.1136,-127,-98.0736
453.0,-23.2518,-13.1136,-144,-94.3848
454.0,-22.7518,-13.1136,-142,-93.2326
455.0,-22.2518,-13.1136,-121,-93.3579
456.0,-21.7518,-13.1136,-119,-93.4473
457.0,-21.2518,-13.1136,-121,-92.0813
458.0,-20.7518,-13.1136,-136,-93.6682
459.0,-20.2518,-13.1136,-135,-93.5618
460.0,-19.7518,-13.1136,-134,-93.2894
461.0,-19.2518,-13.1136,-133,-93.0099
462.0,-18.7518,-13.1136,-147,-92.2959
463.0,-18.2518,-13.1136,-127,-93.0981
464.0,-17.7518,-13.1136,-146,-92.8456
465.0,-17.2518,-13.1136,-144,-91.5581
466.0,-16.7518,-13.1136,-142,-92.3738
467.0,-16.2518,-13.1136,-120,-90.5166
468.0,-15.7518,-13.1136,-117,-90.2668
469.0,-15.2518,-13.1136,-121,-90.5803
470.0,-14.7518,-13.1136,-121,-90.5789
471.0,-14.2518,-13.1136,-158,-90.808
472.0,-13.7518,-13.1136,-124,-89.0715
473.0,-13.2518,-13.1136,-123,-89.4462
474.0,-12.7518,-13.1136,-122,-89.7527
475.0,-12.2518,-13.1136,-125,-86.1419
476.0,-11.7518,-13.1136,-154,-89.5648
477.0,-11.2518,-13.1136,-126,-87.1511
478.0,-10.7518,-13.1136,-126,-88.2337
479.0,-10.2518,-13.1136,-127,-88.1152
480.0,-9.75181,-13.1136,-126,-88.6842
481.0,-9.25181,-13.1136,-129,-88.3426
482.0,-8.75181,-13.1136,-131,-88.0991
483.0,-8.25181,-13.1136,-132,-87.8269
484.0,-7.75181,-13.1136,-132,-87.4723
485.0,-7.25181,-13.1136,-122,-83.3943
486.0,-6.75181,-13.1136,-135,-83.1115
487.0,-6.25181,-13.1136,-138,-84.0436
488.0,-5.75181,-13.1136,-145,-78.3014
489.0,-5.25181,-13.1136,-143,-79.0004
490.0,-4.75181,-13.1136,-136,-78.4409
491.0,-4.25181,-13.1136,-136,-78.7956
492.0,-3.75181,-13.1136,5,-78.7917
493.0,-3.25181,-13.1136,-3,-78.6373
494.0,-2.75181,-13.1136,-1,-79.3498
495.0,-2.25181,-13.1136,46,-78.0098
496.0,-1.75181,-13.1136,9,-79.3964
497.0,-1.25181,-13.1136,57,-78.3637
498.0,-0.751808,-13.1136,26,-78.5578
499.0,-0.251808,-13.1136,10,-79.7433
500.0,0.248192,-13.1136,42,-77.27
501.0,0.748192,-13.1136,41,-79.4456
502.0,1.24819,-13.1136,53,-79.2554
503.0,1.74819,-13.1136,27,-79.999
504.0,2.24819,-13.1136,54,-78.2079
505.0,2.74819,-13.1136,63,-78.0772
506.0,3.24819,-13.1136,39,-77.372
507.0,3.74819,-13.1136,14,-77.4627
508.0,4.24819,-13.1136,15,-78.6285
509.0,4.74819,-13.1136,59,-78.2171
510.0,5.24819,-13.1136,22,-80.0424
511.0,5.74819,-13.1136,53,-78.685
512.0,6.24819,-13.1136,54,-78.8638
513.0,6.74819,-13.1136,57,-80.4522
514.0,7.24819,-13.1136,55,-80.9054
515.0,7.74819,-13.1136,52,-79.6365
516.0,8.24819,-13.1136,52,-84.5995
517.0,8.74819,-13.1136,54,-85.283
518.0,9.24819,-13.1136,-170,-250.0
519.0,-27.2518,-12.6136,-170,-250.0
520.0,-26.7518,-12.6136,-109,-100.934
521.0,-26.2518,-12.6136,-135,-101.367
522.0,-25.7518,-12.6136,-115,-98.7502
523.0,-25.2518,-12.6136,-119,-98.329
524.0,-24.7518,-12.6136,-119,-98.2498
525.0,-24.2518,-12.6136,-132,-98.0805
526.0,-23.7518,-12.6136,-128,-97.1733
527.0,-23.2518,-12.6136,-107,-97.4862
528.0,-22.7518,-12.6136,-143,-93.3506
529.0,-22.2518,-12.6136,-143,-93.6561
530.0,-21.7518,-12.6136,-142,-93.312
531.0,-21.2518,-12.6136,-141,-93.4756
532.0,-20.7518,-12.6136,-140,-93.7348
533.0,-20.2518,-12.6136,-148,-93.5393
534.0,-19.7518,-12.6136,-148,-92.4185
535.0,-19.2518,-12.6136,-148,-92.7402
536.0,-18.7518,-12.6136,-147,-91.4824
537.0,-18.2518,-12.6136,-147,-90.8987
538.0,-17.7518,-12.6136,-147,-91.8683
539.0,-17.2518,-12.6136,-123,-91.6721
540.0,-16.7518,-12.6136,-122,-90.1408
541.0,-16.2518,-12.6136,-140,-89.9263
542.0,-15.7518,-12.6136,-123,-89.2385
543.0,-15.2518,-12.6136,-139,-89.6355
544.0,-14.7518,-12.6136,-120,-89.6275
545.0,-14.2518,-12.6136,-119,-89.8981
546.0,-13.7518,-12.6136,-125,-90.1817
547.0,-13.2518,-12.6136,-160,-90.66
548.0,-12.7518,-12.6136,-126,-89.8505
549.0,-12.2518,-12.6136,-125,-91.3639
550.0,-11.7518,-12.6136,-126,-87.4916
551.0,-11.2518,-12.6136,-127,-85.1235
552.0,-10.7518,-12.6136,-127,-85.8577
553.0,-10.2518,-12.6136,-125,-88.1082
554.0,-9.75181,-12.6136,-130,-87.6318
555.0,-9.25181,-12.6136,-130,-88.1009
556.0,-8.75181,-12.6136,-132,-88.113
557.0,-8.25181,-12.6136,-136,-87.8197
558.0,-7.75181,-12.6136,-139,-87.6282
559.0,-7.25181,-12.6136,-137,-82.9806
560.0,-6.75181,-12.6136,-144,-83.4668
561.0,-6.25181,-12.6136,-148,-84.5622
562.0,-5.75181,-12.6136,-141,-79.423
563.0,-5.25181,-12.6136,-148,-78.8701
564.0,-4.75181,-12.6136,-142,-78.7918
565.0,-4.25181,-12.6136,2,-78.8984
566.0,-3.75181,-12.6136,-137,-78.8223
567.0,-3.25181,-12.6136,22,-78.4905
568.0,-2.75181,-12.6136,31,-78.0813
569.0,-2.25181,-12.6136,-125,-78.5872
570.0,-1.75181,-12.6136,18,-78.7746
571.0,-1.25181,-12.6136,17,-78.9691
572.0,-0.751808,-12.6136,35,-78.699
573.0,-0.251808,-12.6136,6,-79.143
574.0,0.248192,-12.6136,64,-79.0536
575.0,0.748192,-12.6136,34,-77.4191
576.0,1.24819,-12.6136,40,-78.3825
